conference,session,source_row_index,sent_index_in_row,sentence,dialogue_act,global_session,speaker,timestamp,global_start_sec,global_end_sec,clip_number,sent_start_sec_est,sent_end_sec_est,global_start_sec_y,global_end_sec_y,session_core,sent_time_sec,annotations,global_timestamp_sec,_utter_row,_sent_idx
2021_04_23_MND_S8,2021_04_23_MND_S8,,,What what is out there?,,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,1126.0,1128.585798816568,,,MND,1127.292899408284,"{'ask clarifying question': 'Aida is asking what existing research has been done on interspecies interactions in the microbiome, indicating she is seeking information and clarification on the current state of knowledge in the field.'}",4790.0,20,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Uh I'm not aware of the literature, so I'm just going to ask the experts in the community uh of the microbio.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,1128.5857988165678,1140.8402366863904,,,MND,1134.7130177514791,"{'ask clarifying question': 'Aida is asking what existing research has been done on interspecies interactions in the microbiome, indicating she is seeking information and clarification on the current state of knowledge in the field.'}",4790.0,21,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,So what is out there?,,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,1140.8402366863904,1143.2011834319526,,,MND,1142.0207100591715,"{'ask clarifying question': 'Aida is asking what existing research has been done on interspecies interactions in the microbiome, indicating she is seeking information and clarification on the current state of knowledge in the field.'}",4790.0,22,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,What do we know?,,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,1143.2011834319528,1145.0,,,MND,1144.1005917159764,"{'ask clarifying question': 'Aida is asking what existing research has been done on interspecies interactions in the microbiome, indicating she is seeking information and clarification on the current state of knowledge in the field.'}",4790.0,23,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Yeah, so we are sensor diagnostic uh group, uh meaning yeah if we know what are some of the biomarkers, metabolites, um, we can look at uh specific bacterial viability change, metabolic activity.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,755.0000000000001,768.5363457760315,,,MND,761.7681728880158,"[{'explain or define term or concept': 'The speaker explains that their group focuses on sensor diagnostics, which involves looking at biomarkers, metabolites, bacterial viability, and metabolic activity, providing context for their expertise.'}, {'expand on existing idea': ""The speaker expands on the idea of using sensors for real-time monitoring of the host's physical state, mentioning variable platforms and technologies for this purpose, building on the previous discussion about measurement techniques.""}, {'present new idea': 'The speaker introduces the idea of using sensors to monitor systemic behavior like redox changes, pH changes, and population growth, presenting a novel approach to data collection.'}]",5545.0,24,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Um, so we we develop variable platforms also to monitor um the physical state or health of the patient, the the host as well, the human or other, I don't know, animal for example.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,768.5363457760315,780.96201702685,,,MND,774.7491814014408,"[{'explain or define term or concept': 'The speaker explains that their group focuses on sensor diagnostics, which involves looking at biomarkers, metabolites, bacterial viability, and metabolic activity, providing context for their expertise.'}, {'expand on existing idea': ""The speaker expands on the idea of using sensors for real-time monitoring of the host's physical state, mentioning variable platforms and technologies for this purpose, building on the previous discussion about measurement techniques.""}, {'present new idea': 'The speaker introduces the idea of using sensors to monitor systemic behavior like redox changes, pH changes, and population growth, presenting a novel approach to data collection.'}]",5545.0,25,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,So variable technologies and diagnostics by sensors that uh they can do real time monitoring.,,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,780.96201702685,787.4178127046497,,,MND,784.1899148657499,"[{'explain or define term or concept': 'The speaker explains that their group focuses on sensor diagnostics, which involves looking at biomarkers, metabolites, bacterial viability, and metabolic activity, providing context for their expertise.'}, {'expand on existing idea': ""The speaker expands on the idea of using sensors for real-time monitoring of the host's physical state, mentioning variable platforms and technologies for this purpose, building on the previous discussion about measurement techniques.""}, {'present new idea': 'The speaker introduces the idea of using sensors to monitor systemic behavior like redox changes, pH changes, and population growth, presenting a novel approach to data collection.'}]",5545.0,26,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Uh, so yesterday it was mentioned like uh in some of the groups, I don't remember which one, uh that uh this could be uh like, you know, imagine we have like a smart peel, um, that it can actually monitor different things.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,787.4178127046496,802.8284217419778,,,MND,795.1231172233137,"[{'explain or define term or concept': 'The speaker explains that their group focuses on sensor diagnostics, which involves looking at biomarkers, metabolites, bacterial viability, and metabolic activity, providing context for their expertise.'}, {'expand on existing idea': ""The speaker expands on the idea of using sensors for real-time monitoring of the host's physical state, mentioning variable platforms and technologies for this purpose, building on the previous discussion about measurement techniques.""}, {'present new idea': 'The speaker introduces the idea of using sensors to monitor systemic behavior like redox changes, pH changes, and population growth, presenting a novel approach to data collection.'}]",5545.0,27,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Of course, it's not going to be in the level that the genomics or these metabolomics analysis they do, but uh that's could be actually very useful because it is not as specific as all those genomics data are because they are too big.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,802.8284217419778,819.0026195153896,,,MND,810.9155206286837,"[{'explain or define term or concept': 'The speaker explains that their group focuses on sensor diagnostics, which involves looking at biomarkers, metabolites, bacterial viability, and metabolic activity, providing context for their expertise.'}, {'expand on existing idea': ""The speaker expands on the idea of using sensors for real-time monitoring of the host's physical state, mentioning variable platforms and technologies for this purpose, building on the previous discussion about measurement techniques.""}, {'present new idea': 'The speaker introduces the idea of using sensors to monitor systemic behavior like redox changes, pH changes, and population growth, presenting a novel approach to data collection.'}]",5545.0,28,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"So really to get what is what and where it it comes from, it is going to be, you know, we have a pool of everything basically from what I understand.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,819.0026195153897,829.3457760314342,,,MND,824.174197773412,"[{'explain or define term or concept': 'The speaker explains that their group focuses on sensor diagnostics, which involves looking at biomarkers, metabolites, bacterial viability, and metabolic activity, providing context for their expertise.'}, {'expand on existing idea': ""The speaker expands on the idea of using sensors for real-time monitoring of the host's physical state, mentioning variable platforms and technologies for this purpose, building on the previous discussion about measurement techniques.""}, {'present new idea': 'The speaker introduces the idea of using sensors to monitor systemic behavior like redox changes, pH changes, and population growth, presenting a novel approach to data collection.'}]",5545.0,29,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"So having like, you know, more systemic or systemic behavior of here is how the redox changes.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,829.3457760314343,835.8709888670596,,,MND,832.608382449247,"[{'explain or define term or concept': 'The speaker explains that their group focuses on sensor diagnostics, which involves looking at biomarkers, metabolites, bacterial viability, and metabolic activity, providing context for their expertise.'}, {'expand on existing idea': ""The speaker expands on the idea of using sensors for real-time monitoring of the host's physical state, mentioning variable platforms and technologies for this purpose, building on the previous discussion about measurement techniques.""}, {'present new idea': 'The speaker introduces the idea of using sensors to monitor systemic behavior like redox changes, pH changes, and population growth, presenting a novel approach to data collection.'}]",5545.0,30,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Here is how, I don't know, pH changes.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,835.8709888670596,838.5088408644401,,,MND,837.1899148657499,"[{'explain or define term or concept': 'The speaker explains that their group focuses on sensor diagnostics, which involves looking at biomarkers, metabolites, bacterial viability, and metabolic activity, providing context for their expertise.'}, {'expand on existing idea': ""The speaker expands on the idea of using sensors for real-time monitoring of the host's physical state, mentioning variable platforms and technologies for this purpose, building on the previous discussion about measurement techniques.""}, {'present new idea': 'The speaker introduces the idea of using sensors to monitor systemic behavior like redox changes, pH changes, and population growth, presenting a novel approach to data collection.'}]",5545.0,31,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Here is how uh growth of the whole population or a specific population uh changes here versus, you know, another location.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,838.5088408644401,846.977734119188,,,MND,842.743287491814,"[{'explain or define term or concept': 'The speaker explains that their group focuses on sensor diagnostics, which involves looking at biomarkers, metabolites, bacterial viability, and metabolic activity, providing context for their expertise.'}, {'expand on existing idea': ""The speaker expands on the idea of using sensors for real-time monitoring of the host's physical state, mentioning variable platforms and technologies for this purpose, building on the previous discussion about measurement techniques.""}, {'present new idea': 'The speaker introduces the idea of using sensors to monitor systemic behavior like redox changes, pH changes, and population growth, presenting a novel approach to data collection.'}]",5545.0,32,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"These are some of the things that, you know, we can make sensors, miniaturize sensors uh in micro micrometer range, small chips that they can be either on the body or inside uh to to sample and monitor.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,846.977734119188,861.0,,,MND,853.988867059594,"[{'explain or define term or concept': 'The speaker explains that their group focuses on sensor diagnostics, which involves looking at biomarkers, metabolites, bacterial viability, and metabolic activity, providing context for their expertise.'}, {'expand on existing idea': ""The speaker expands on the idea of using sensors for real-time monitoring of the host's physical state, mentioning variable platforms and technologies for this purpose, building on the previous discussion about measurement techniques.""}, {'present new idea': 'The speaker introduces the idea of using sensors to monitor systemic behavior like redox changes, pH changes, and population growth, presenting a novel approach to data collection.'}]",5545.0,33,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Yeah, yeah.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,944.0000000000001,944.829268292683,,,MND,944.4146341463415,"[{'ask clarifying question': 'Aida is asking Daren and Carolina about the constraints of Silog proposals, specifically if they can propose something very big and out of the box, contrasting it with typical proposal constraints.'}]",5734.0,34,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"I had a question, you know, for for you and Daren perhaps.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,944.8292682926831,949.2017738359202,,,MND,947.0155210643017,"[{'ask clarifying question': 'Aida is asking Daren and Carolina about the constraints of Silog proposals, specifically if they can propose something very big and out of the box, contrasting it with typical proposal constraints.'}]",5734.0,35,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Um, so in terms of the, you know, whenever we we are writing proposal and uh the it's like, you know, there is a time limit also.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,949.2017738359201,958.9268292682926,,,MND,954.0643015521064,"[{'ask clarifying question': 'Aida is asking Daren and Carolina about the constraints of Silog proposals, specifically if they can propose something very big and out of the box, contrasting it with typical proposal constraints.'}]",5734.0,36,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"We we we say, you have to propose something that the reviewers say, okay, it is it makes sense in one year you can achieve it.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,958.9268292682926,968.4257206208425,,,MND,963.6762749445676,"[{'ask clarifying question': 'Aida is asking Daren and Carolina about the constraints of Silog proposals, specifically if they can propose something very big and out of the box, contrasting it with typical proposal constraints.'}]",5734.0,37,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"So now my question is, um, how about Silog?",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,968.4257206208425,971.6674057649667,,,MND,970.0465631929046,"[{'ask clarifying question': 'Aida is asking Daren and Carolina about the constraints of Silog proposals, specifically if they can propose something very big and out of the box, contrasting it with typical proposal constraints.'}]",5734.0,38,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Can we if we propose something very big, um, and you know, really go out of the box.",,2021_04_23_MND_S8_MND,Aida Ebrahimi,,,,,971.6674057649668,978.0,,,MND,974.8337028824834,"[{'ask clarifying question': 'Aida is asking Daren and Carolina about the constraints of Silog proposals, specifically if they can propose something very big and out of the box, contrasting it with typical proposal constraints.'}]",5734.0,39,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Aida, you wanted to say something.",,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,939.0,940.0,,,MND,939.5,"{'encourage participation': 'Carolina is encouraging Aida to contribute to the discussion, as Aida had a question previously.'}",6673.0,40,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,And I guess the the question then becomes how fine skills do we actually to understand this.,,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,1107.9999999999998,1114.9073482428114,,,MND,1111.4536741214056,"[{'ask clarifying question': 'Carolina is questioning the level of detail needed to understand the interactions, asking if such fine-grained understanding is necessary for predicting gut-brain interactions, given the complexity of ecological systems.'}, {'encourage participation': 'Carolina encourages others to chime in, specifically those with knowledge about what aspects of the gut environment are sensed by the brain.'}]",6842.0,41,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"You know, at the level even of macro ecology, we don't we have a really tough time predicting what happens if we reintroduce wolves in Yellowstone or if we put that mosquito that it's it doesn't uh transmit malaria, right?",,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,1114.9073482428114,1131.5750798722045,,,MND,1123.241214057508,"[{'ask clarifying question': 'Carolina is questioning the level of detail needed to understand the interactions, asking if such fine-grained understanding is necessary for predicting gut-brain interactions, given the complexity of ecological systems.'}, {'encourage participation': 'Carolina encourages others to chime in, specifically those with knowledge about what aspects of the gut environment are sensed by the brain.'}]",6842.0,42,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,That so maybe too hard to do on a personal level or like an on a personalized medicine type of level to understand like how these communities are varying once we add an individual member.,,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,1131.5750798722045,1145.615015974441,,,MND,1138.5950479233227,"[{'ask clarifying question': 'Carolina is questioning the level of detail needed to understand the interactions, asking if such fine-grained understanding is necessary for predicting gut-brain interactions, given the complexity of ecological systems.'}, {'encourage participation': 'Carolina encourages others to chime in, specifically those with knowledge about what aspects of the gut environment are sensed by the brain.'}]",6842.0,43,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,But do we actually need to know that level of detail for being predictive about gut brain interactions?,,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,1145.6150159744411,1153.3482428115017,,,MND,1149.4816293929714,"[{'ask clarifying question': 'Carolina is questioning the level of detail needed to understand the interactions, asking if such fine-grained understanding is necessary for predicting gut-brain interactions, given the complexity of ecological systems.'}, {'encourage participation': 'Carolina encourages others to chime in, specifically those with knowledge about what aspects of the gut environment are sensed by the brain.'}]",6842.0,44,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,And I guess I I I would argue we probably do not need to go at that final level and I can from the perspective of I I would like to be able to tell that level from just for for for the interest of this evolution evolutionary dynamics and ecological dynamics.,,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,1153.3482428115017,1172.7188498402556,,,MND,1163.0335463258787,"[{'ask clarifying question': 'Carolina is questioning the level of detail needed to understand the interactions, asking if such fine-grained understanding is necessary for predicting gut-brain interactions, given the complexity of ecological systems.'}, {'encourage participation': 'Carolina encourages others to chime in, specifically those with knowledge about what aspects of the gut environment are sensed by the brain.'}]",6842.0,45,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,But I I um and I don't know very much about this field so anyone that please chime in from the perspective of uh the what ends up actually uh going to the brain or being sensed by the brain.,,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,1172.7188498402554,1186.9840255591055,,,MND,1179.8514376996804,"[{'ask clarifying question': 'Carolina is questioning the level of detail needed to understand the interactions, asking if such fine-grained understanding is necessary for predicting gut-brain interactions, given the complexity of ecological systems.'}, {'encourage participation': 'Carolina encourages others to chime in, specifically those with knowledge about what aspects of the gut environment are sensed by the brain.'}]",6842.0,46,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,I imagine it is more of a a time average uh mixture of metabolites that make it into the serum that then make it into the brain.,,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,1186.9840255591055,1196.594249201278,,,MND,1191.7891373801917,"[{'ask clarifying question': 'Carolina is questioning the level of detail needed to understand the interactions, asking if such fine-grained understanding is necessary for predicting gut-brain interactions, given the complexity of ecological systems.'}, {'encourage participation': 'Carolina encourages others to chime in, specifically those with knowledge about what aspects of the gut environment are sensed by the brain.'}]",6842.0,47,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,So like that's my naive understanding of what would matter to the brain.,,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,1196.5942492012778,1202.0,,,MND,1199.2971246006389,"[{'ask clarifying question': 'Carolina is questioning the level of detail needed to understand the interactions, asking if such fine-grained understanding is necessary for predicting gut-brain interactions, given the complexity of ecological systems.'}, {'encourage participation': 'Carolina encourages others to chime in, specifically those with knowledge about what aspects of the gut environment are sensed by the brain.'}]",6842.0,48,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,And I think it's it's interesting.,,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,919.0,921.1183800623053,,,MND,920.0591900311526,"[{'present new idea': ""Carolina introduces the idea that the absence of microbiota in germ-free mice might prevent neurological diseases like Parkinson's, suggesting a potential negative effect of microbiota on the brain, which is a novel concept in the discussion.""}, {'expand on existing idea': 'Carolina expands on the idea of missing microbes and their potential impact on brain function, building on the previous discussion about homeostasis, species importance, and the gut-brain connection.'}]",7761.0,49,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"I I don't know the the literature very deeply, but it's interesting that some neurological diseases such as Parkinson's seem to not be present in germ free mice.",,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,921.1183800623054,931.1495327102804,,,MND,926.1339563862929,"[{'present new idea': ""Carolina introduces the idea that the absence of microbiota in germ-free mice might prevent neurological diseases like Parkinson's, suggesting a potential negative effect of microbiota on the brain, which is a novel concept in the discussion.""}, {'expand on existing idea': 'Carolina expands on the idea of missing microbes and their potential impact on brain function, building on the previous discussion about homeostasis, species importance, and the gut-brain connection.'}]",7761.0,50,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"Um, so you know, potentially the microbiota could be giving a a negative effect, but imagine it also the the opposite is true.",,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,931.1495327102805,939.0,,,MND,935.0747663551402,"[{'present new idea': ""Carolina introduces the idea that the absence of microbiota in germ-free mice might prevent neurological diseases like Parkinson's, suggesting a potential negative effect of microbiota on the brain, which is a novel concept in the discussion.""}, {'expand on existing idea': 'Carolina expands on the idea of missing microbes and their potential impact on brain function, building on the previous discussion about homeostasis, species importance, and the gut-brain connection.'}]",7761.0,51,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,And is that something that affects the the way that our brain functions?,,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,904.0,909.5958549222798,,,MND,906.7979274611399,"{'present new idea': 'Carolina is introducing the idea that the loss of certain microbes due to industrialization could be affecting brain function and predisposing individuals to various diseases, which is a novel concept in the context of the discussion.'}",8665.0,52,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,"You know, is this predisposing us not only to inflammatory diseases but predisposing us to um to other types of diseases.",,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,909.5958549222798,919.0,,,MND,914.2979274611399,"{'present new idea': 'Carolina is introducing the idea that the loss of certain microbes due to industrialization could be affecting brain function and predisposing individuals to various diseases, which is a novel concept in the context of the discussion.'}",8665.0,53,0
2021_04_23_MND_S8,2021_04_23_MND_S8,,,Got it.,,2021_04_23_MND_S8_MND,Carolina Tropini,,,,,8665.0,8665.0,,,MND,8665.0,"{'expand on existing idea': 'Carolina builds on the previous discussion about interspecies interactions and signals by adding the idea of whether the function or the specific species matters in the microbiota.', 'present new idea': ""Carolina introduces the idea of whether the function or the specific species matters in the microbiota, which hasn't been explicitly discussed before."", 'explain or define term or concept': 'Carolina explains the concept of whether the function or the specific species matters in the microbiota by providing examples of adding a helminth or viruses to a community and questioning their effects on dynamics and the host.'}",8665.0,54,0
