burst_id,conference,session,center_time_sec,burst_score,num_participants,nearest_speaker,nearest_sentence,nearest_time_sec,sent_time_sec,rel_sec,speaker,sentence,annotations,dialogue_act
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,749.1280276816609,-11.823454798123407,Stilianos Louca,"I'm coming long back, coming from physics, um, and and mathematics and then moved to sort of biological modeling, bioinformatics and nowadays my lab we do uh we study microbial ecology and evolution using a lot of sequencing techniques, phylogenomics.","[{'explain or define term or concept': 'Stilianos explains his background and current research focus, including areas like microbial ecology, evolution, sequencing techniques, and phylogenomics, to provide context for his expertise.'}, {'assign task': 'Stilianos asks Jeff to share the link to the document so that others can contribute, assigning Jeff the task of sharing the document.'}, {'encourage particpatioin': 'Stilianos suggests that others contribute to the document if Jeff misses something, encouraging participation from the group.'}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,749.5,-11.451482479784318,Niki Parenteau,No worries.,"{'express agreement': ""Niki Parenteau expresses agreement with Noah Planavsky's request for another minute, indicating that it is not a problem.""}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,750.4545454545454,-10.496937025238935,Noah Planavsky,That's a tricky.,"{'express humor': 'Noah makes a humorous remark about the difficulty of the task, acknowledging the goal of the meeting is to encourage participation and avoid silence.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,751.1079545454545,-9.843527934329813,Noah Planavsky,I know.,"{'express humor': 'Noah makes a humorous remark about the difficulty of the task, acknowledging the goal of the meeting is to encourage participation and avoid silence.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,751.9006638800098,-9.050818599774516,Jay Forsythe(he/him),"You you brought up um, you know, like deliver like net delivery versus um destruction, right?","[{'explain or define term or concept': 'Jay explains how the history of a meteorite, including heating and melting cycles, affects the organic compounds detected, and also explains the structural isomers of amino acids.', 'provide supporting evidence': 'Jay provides supporting evidence by mentioning the Murchison meteorite and how the alpha amino acids are upregulated in that meteorite relative to other structural isomers.', 'expand on existing idea': 'Jay expands on the idea of delivery versus destruction of building blocks by discussing the limitations of sample preparation techniques and analytical instrumentation used on extraterrestrial rovers, highlighting the complexity of organic analysis.', 'express enthusiasm': 'Jay expresses enthusiasm for the Benu sample return mission, highlighting its potential for in-depth analysis of organic content.'}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,751.984693877551,-8.96678860223335,Erik Sperling,"And yeah, everyone's known that but we need to, you know, kind of refocus that.","[{'expand on existing idea': 'Erik is building on the previous discussion about the overemphasis on oxygen, clarifying that oxygen is still important but other factors should also be considered.'}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,753.1534090909091,-7.798073388875196,Noah Planavsky,Even though the goal of this is to not sit silently by ourselves.,"{'express humor': 'Noah makes a humorous remark about the difficulty of the task, acknowledging the goal of the meeting is to encourage participation and avoid silence.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,754.5,-6.4514824797843175,Jeffrey Marlow,Sure.,"{'express agreement': 'Jeffrey agrees to be the recorder for the session, as requested by Niki in the previous turn.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,757.0145379023883,-3.936944577396048,Smadar Naoz,That's a very extreme place.,"[{'present new idea': 'The speaker introduces the idea that tidal effects and the environment of free-floating planets can contribute to temperature, which is an alternative to the common focus on proximity to a star.'}, {'expand on existing idea': 'The speaker expands on the discussion about temperature as a factor for habitability by suggesting tidal effects from exomoons and the environment of free-floating planets as additional factors influencing temperature.'}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,757.1883495145631,-3.763132965221189,Niki Parenteau,So thanks Jeff for summarizing that.,"{'acknowledge contribution': {'Explanation': ""The speaker acknowledges Jeff's contribution of summarizing the discussion.""}, 'assign task': {'Explanation': 'The speaker assigns the task of recording key points in the slide deck, including potential projects, to the group.'}, 'expand on existing idea': {'Explanation': ""The speaker expands on the idea of summarizing key points by suggesting including potential projects as a bullet point, referencing Rika and Noah's discussion on nutrient limitation and its application to ocean worlds.""}}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,758.0,-2.9514824797843175,Niki Parenteau,We'll just do that at the beginning and then we'll chat.,"{'encourage particpatioin': 'Niki encourages the group to chat after the initial silent work, inviting participation.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,758.0,-2.9514824797843175,Morgan Raven,"I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be some bounds on how much, you know, cell membrane that you need and how much volume that you need and at some point maybe just those like super basic functional classes are able to tell us something about we need something that's going to, you know, fold in a hydrophilic way or something like that and I mean those bounds might be way too big to be useful and cell size, who knows, but um.","{'expand on existing idea': 'Morgan expands on the discussion about universal composition of life by suggesting that basic first principles, such as the need for hydrophobic and hydrophilic components in an aqueous system, might provide some bounds on the composition of life, building on the previous discussion about nutrient availability and the Redfield ratio.', 'present new idea': 'Morgan presents the idea that there are broad first principles that could be applied to the question of universal composition of life, such as the need for hydrophobic and hydrophilic components in an aqueous system.', 'provide supporting evidence': 'Morgan supports her idea by providing the reasoning that if life exists in an aqueous system, it needs hydrophobic and hydrophilic components, an edge, and an inside, which places bounds on cell membrane and volume.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,758.5700808625337,-2.381401617250617,Morgan Raven,I don't know.,"{'expand on existing idea': ""Morgan expands on the idea of using kerogen as a potential biosignature, building on Niki's previous statement about kerogen on Mars and the challenge of distinguishing biotic from abiotic kerogen."", 'provide supporting evidence': 'Morgan provides supporting evidence by mentioning that it took a long time to figure out petroleum was biogenic and biomarkers were needed, implying that detailed molecular information is necessary to avoid false positives.', 'offer constructive criticism': 'Morgan offers constructive criticism by pointing out the potential for false positives when analyzing kerogen, suggesting the need for detailed molecular information to differentiate between biogenic and abiogenic sources.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,759.7221311475411,-1.2293513322432545,Smadar Naoz,"Maybe to follow up on this question, I I have another question along these lines.","{'present new idea': 'The speaker introduces the idea of connecting planetary habitability and nutrient availability to the type of star a planet orbits, which is a novel concept not previously discussed.', 'expand on existing idea': ""The speaker builds upon the previous discussion about limiting nutrients and their universality by adding the dimension of the host star's influence on planetary processes."", 'ask clarifying question': ""The speaker poses a question about whether the type of star a planet orbits can be connected to the planet's internal processes and habitability.""}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,760.9514824797843,0.0,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,"{'expand on existing idea': ""Morgan expands on the idea of using kerogen as a potential biosignature, building on Niki's previous statement about kerogen on Mars and the challenge of distinguishing biotic from abiotic kerogen."", 'provide supporting evidence': 'Morgan provides supporting evidence by mentioning that it took a long time to figure out petroleum was biogenic and biomarkers were needed, implying that detailed molecular information is necessary to avoid false positives.', 'offer constructive criticism': 'Morgan offers constructive criticism by pointing out the potential for false positives when analyzing kerogen, suggesting the need for detailed molecular information to differentiate between biogenic and abiogenic sources.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,761.5,0.5485175202156825,Noah Planavsky,Struggling to throw anything other than a word salad on the old page.,"{'express humor': 'Noah is making a joke about his difficulty in articulating his thoughts, which is humorous in the context of the task.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,763.4122533748701,2.4607708950858296,Smadar Naoz,"I don't know if people are interested in that at all, but I'm trying to be very if you notice because I'm so out of the field of all of you guys, so I'm trying to push a lot.","[{'present new idea': 'The speaker introduces the idea that tidal effects and the environment of free-floating planets can contribute to temperature, which is an alternative to the common focus on proximity to a star.'}, {'expand on existing idea': 'The speaker expands on the discussion about temperature as a factor for habitability by suggesting tidal effects from exomoons and the environment of free-floating planets as additional factors influencing temperature.'}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,764.0,3.0485175202156825,Niki Parenteau,"Mhm, yeah, thank you.","{'acknowledge contribution': ""Niki acknowledges Morgan's contribution to the discussion about kerogen and its potential as a biosignature, without necessarily agreeing or expanding on the idea.""}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,766.2560553633218,5.304572883537503,Stilianos Louca,"Uh we look both at modern ecosystems especially uh weird ones like anoxic zones in the ocean and hot springs, but also try to understand the history of microbial evolution uh using using the kind of data we we have available, which is not much.","[{'explain or define term or concept': 'Stilianos explains his background and current research focus, including areas like microbial ecology, evolution, sequencing techniques, and phylogenomics, to provide context for his expertise.'}, {'assign task': 'Stilianos asks Jeff to share the link to the document so that others can contribute, assigning Jeff the task of sharing the document.'}, {'encourage particpatioin': 'Stilianos suggests that others contribute to the document if Jeff misses something, encouraging participation from the group.'}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,766.4970873786408,5.545604898856482,Niki Parenteau,"I have put uh I pasted the link for the slide deck that we're supposed to record uh the key points in and you might also include like if you feel like you're converging on a potential project, you might include that like as the last bullet point.","{'acknowledge contribution': {'Explanation': ""The speaker acknowledges Jeff's contribution of summarizing the discussion.""}, 'assign task': {'Explanation': 'The speaker assigns the task of recording key points in the slide deck, including potential projects, to the group.'}, 'expand on existing idea': {'Explanation': ""The speaker expands on the idea of summarizing key points by suggesting including potential projects as a bullet point, referencing Rika and Noah's discussion on nutrient limitation and its application to ocean worlds.""}}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,769.0647540983606,8.113271618576277,Smadar Naoz,"So I wonder along whether or not it's universal, um, do we can we connect this to the type of star that the planet will host or that will host a planet and where it is, how big it is, is it a moon?","{'present new idea': 'The speaker introduces the idea of connecting planetary habitability and nutrient availability to the type of star a planet orbits, which is a novel concept not previously discussed.', 'expand on existing idea': ""The speaker builds upon the previous discussion about limiting nutrients and their universality by adding the dimension of the host star's influence on planetary processes."", 'ask clarifying question': ""The speaker poses a question about whether the type of star a planet orbits can be connected to the planet's internal processes and habitability.""}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,769.4615784008307,8.5100959210464,Smadar Naoz,I hope it's okay.,"[{'present new idea': 'The speaker introduces the idea that tidal effects and the environment of free-floating planets can contribute to temperature, which is an alternative to the common focus on proximity to a star.'}, {'expand on existing idea': 'The speaker expands on the discussion about temperature as a factor for habitability by suggesting tidal effects from exomoons and the environment of free-floating planets as additional factors influencing temperature.'}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,770.6571428571428,9.705660377358527,Niki Parenteau,"No, I think it's great.","[{'express agreement': ""Niki expresses agreement with Smadar's points about temperature and tidal effects, building on the discussion of habitability factors beyond oxygen and liquid water."", 'acknowledge contribution': ""Niki acknowledges Smadar's exoplanet perspective and its relevance to understanding observational constraints and data limitations in the search for life, recognizing her input to the discussion.""}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,771.7777777777777,10.826295297993397,Niki Parenteau,"So I wanted to um, I was just checking the participant list.","{'encourage particpatioin': 'Niki is checking if Simon is back to encourage him to participate in the discussion, as he seemed to have connection issues earlier.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,772.3589869682812,11.407504488496897,Jay Forsythe(he/him),"And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, sometimes that actually could break down some of the more complex um organics that were present in there and we actually can't see them because just by just in order to extract them, you know, we have to use like really strong acid and things like that.","[{'explain or define term or concept': 'Jay explains how the history of a meteorite, including heating and melting cycles, affects the organic compounds detected, and also explains the structural isomers of amino acids.', 'provide supporting evidence': 'Jay provides supporting evidence by mentioning the Murchison meteorite and how the alpha amino acids are upregulated in that meteorite relative to other structural isomers.', 'expand on existing idea': 'Jay expands on the idea of delivery versus destruction of building blocks by discussing the limitations of sample preparation techniques and analytical instrumentation used on extraterrestrial rovers, highlighting the complexity of organic analysis.', 'express enthusiasm': 'Jay expresses enthusiasm for the Benu sample return mission, highlighting its potential for in-depth analysis of organic content.'}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,775.3910034602077,14.439520980423367,Stilianos Louca,"Um, yeah, that's it.","[{'explain or define term or concept': 'Stilianos explains his background and current research focus, including areas like microbial ecology, evolution, sequencing techniques, and phylogenomics, to provide context for his expertise.'}, {'assign task': 'Stilianos asks Jeff to share the link to the document so that others can contribute, assigning Jeff the task of sharing the document.'}, {'encourage particpatioin': 'Stilianos suggests that others contribute to the document if Jeff misses something, encouraging participation from the group.'}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,776.7777777777778,15.82629529799351,Niki Parenteau,"It seems like Simon, are you back with us again?","{'encourage particpatioin': 'Niki is checking if Simon is back to encourage him to participate in the discussion, as he seemed to have connection issues earlier.'}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,777.2,16.248517520215728,Niki Parenteau,"And again bringing in that exoplanet perspective and and also it it I think as Vicky said earlier, um helping for this group in particular to understand what type of data is going to be available out there.","[{'express agreement': ""Niki expresses agreement with Smadar's points about temperature and tidal effects, building on the discussion of habitability factors beyond oxygen and liquid water."", 'acknowledge contribution': ""Niki acknowledges Smadar's exoplanet perspective and its relevance to understanding observational constraints and data limitations in the search for life, recognizing her input to the discussion.""}]",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,777.8360655737705,16.88458309398618,Smadar Naoz,"Um, I mean, I think that there are lots and does it move, right?","{'present new idea': 'The speaker introduces the idea of connecting planetary habitability and nutrient availability to the type of star a planet orbits, which is a novel concept not previously discussed.', 'expand on existing idea': ""The speaker builds upon the previous discussion about limiting nutrients and their universality by adding the dimension of the host star's influence on planetary processes."", 'ask clarifying question': ""The speaker poses a question about whether the type of star a planet orbits can be connected to the planet's internal processes and habitability.""}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,779.6,18.648517520215705,Simon Darroch,"I am, I'm back.","{'acknowledge contribution': ""Simon is acknowledging that he is back in the meeting, which is a form of recognizing the group's awareness of his absence.""}",
8,2021_06_10_SLU_S1,2021_06_10_SLU_S1,760.9514824797843,0.2,2,Morgan Raven,Um I think there are certainly ways to get false positive on that kind of thing.,760.9514824797843,780.6,19.648517520215705,Simon Darroch,Thank you.,"{'acknowledge contribution': ""Simon is acknowledging that he is back in the meeting, which is a form of recognizing the group's awareness of his absence.""}",
